id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_eur,host_listing_group
2014118,♥ London's Heart,7876672,Justin,,Westminster,51.51401,-0.13928,Entire home/apt,349,4,14,2014-07-31,0.2,4.0,0,London,404.84,2 a 4 alojamientos
2068791,"Belgrave Road, Pro-Managed",10961046,Ivy,,Westminster,51.4908,-0.13721,Entire home/apt,252,5,5,2019-07-07,0.12,101.0,343,London,292.32,Más de 101 alojamientos
2019521,Primrose Hill Town House,9858054,Sara,,Camden,51.54241,-0.16445,Entire home/apt,295,7,0,,0.198,1.0,364,London,342.2,1 alojamiento
2019637,Beautiful Notting Hill Home close to Royal Parks,2933331,John,,Westminster,51.51222,-0.18854,Entire home/apt,625,2,5,2019-11-01,5.0,1.0,49,London,725.0,1 alojamiento
2069589,"Eccleston Square, Pro-Managed",10961046,Ivy,,Westminster,51.49177,-0.14523,Entire home/apt,256,5,10,2019-08-12,0.17,101.0,36,London,296.96,Más de 101 alojamientos
2180407,Beautiful Covent Garden 2 bed,9066630,Toby,,Westminster,51.51364,-0.12264,Entire home/apt,250,3,50,2019-09-18,0.73,41.0,307,London,290.0,11 a 50 alojamientos
2035424,2BD Contemporary Notting Hill,4199888,Gerry,,Westminster,51.51544,-0.19741,Entire home/apt,250,5,0,,0.06999999999999999,1.0,0,London,290.0,1 alojamiento
2186183,"Beautiful family home, London SW17",1439560,Ben,,Wandsworth,51.43014,-0.17064,Entire home/apt,250,3,2,2016-12-29,0.04,1.0,0,London,290.0,1 alojamiento
2288669,Chiswick 3 bedroom home ideal for families/friends,8916523,Hannah,,Ealing,51.49754,-0.26379,Entire home/apt,261,5,22,2019-07-28,0.34,1.0,244,London,302.76,1 alojamiento
2218521,Central London Apartment in Garden Square,11256846,Tim,,Camden,51.52302,-0.14098,Entire home/apt,350,3,20,2019-10-26,0.67,1.0,89,London,406.0,1 alojamiento
2134155,"2/3 bed house, Richmond, London.  ",10541106,Emma And Roann,,Richmond upon Thames,51.461,-0.32632,Entire home/apt,300,7,0,,0.06999999999999999,1.0,0,London,348.0,1 alojamiento
2135205,An exceptional house to visit,10895641,Nicky,,Southwark,51.49763,-0.05139,Entire home/apt,335,4,29,2019-09-29,0.43,2.0,1,London,388.59999999999997,2 a 4 alojamientos
2309520,"West London family home, sleeps 9",11794265,Pip,,Hammersmith and Fulham,51.50809,-0.23439,Entire home/apt,299,5,13,2019-06-02,0.19,1.0,0,London,346.84,1 alojamiento
2312529,"Spacious, stylish house in Chiswick",1040109,Chrissie,,Ealing,51.49718,-0.27147,Entire home/apt,250,2,3,2016-04-06,0.05,1.0,0,London,290.0,1 alojamiento
2260202,Superb & large 2bed/2bath Duplex - next to station,2634160,Raul&Carol,,Lambeth,51.48162,-0.12343,Entire home/apt,295,4,27,2017-07-22,0.4,12.0,173,London,342.2,11 a 50 alojamientos
2328336,Family half term holiday home near Primrose Hill,11893873,Sarah,,Camden,51.5508,-0.15419,Entire home/apt,250,2,1,2016-10-24,0.03,1.0,0,London,290.0,1 alojamiento
2500423,Art Flat Galleries: BEST views- neighbouring apts,1270755,Claire,,Hackney,51.53407,-0.08068,Entire home/apt,300,1,100,2019-10-20,1.56,7.0,322,London,348.0,5 a 10 alojamientos
2397557,Now 4 luxury rooms in SW London,12250466,Belinda & Jonathan,,Wandsworth,51.46062,-0.23039,Private room,290,1,20,2019-07-14,0.29,4.0,237,London,336.4,2 a 4 alojamientos
2341921,Large & Stylish Family Home,11960953,Becca,,Hammersmith and Fulham,51.50398,-0.22988,Entire home/apt,250,7,13,2018-12-29,0.19,1.0,338,London,290.0,1 alojamiento
2399226,"5 Bedroom Mews House, Knightsbridge",12259470,Andy,,Westminster,51.50159,-0.16949,Entire home/apt,475,4,87,2019-06-24,1.29,1.0,46,London,551.0,1 alojamiento
2531008,Stylish family home in Clapham,12961473,Amy,,Wandsworth,51.46416,-0.15935,Entire home/apt,300,3,25,2019-11-02,0.38,1.0,107,London,348.0,1 alojamiento
2533176,Central London 4 Bedroom Executive Apt Epic Views!,6875353,Nathan,,Tower Hamlets,51.51734,-0.07356,Entire home/apt,250,1,147,2019-11-03,2.23,8.0,293,London,290.0,5 a 10 alojamientos
2554719,"4 double bedrooms, Chiswick",8763182,Dan,,Hammersmith and Fulham,51.49864,-0.24471,Entire home/apt,340,4,55,2019-08-18,0.82,1.0,104,London,394.4,1 alojamiento
2454120,"Lovely House Islington, Central Lon",12549016,Ed,,Islington,51.55004,-0.10991,Entire home/apt,440,3,11,2019-07-31,0.17,1.0,279,London,510.4,1 alojamiento
2456199,Fabulous 115m2 flat (serviced),12455625,Mireille,,Kensington and Chelsea,51.49224,-0.1837,Entire home/apt,275,2,17,2019-10-03,0.26,3.0,317,London,319.0,2 a 4 alojamientos
2557684,6 bed Clapham Common Home Battersea,13094578,Alexandra,,Wandsworth,51.46025,-0.15471,Entire home/apt,600,14,12,2018-12-23,0.19,1.0,269,London,696.0,1 alojamiento
2617879,Amazing Townhouse in Soho,13069304,Rob,,Westminster,51.5128,-0.13537,Entire home/apt,550,4,1,2015-08-04,0.02,1.0,0,London,638.0,1 alojamiento
2618124,Double Room with Garden View in Upmarket House,13408179,Rachel,,Hammersmith and Fulham,51.50171,-0.2434,Private room,500,1,27,2015-09-15,0.42,1.0,0,London,580.0,1 alojamiento
2472081,2 Bedrooms in a Faboulous Flat,12455625,Mireille,,Kensington and Chelsea,51.49327,-0.18324,Private room,275,2,5,2017-05-28,0.07,3.0,317,London,319.0,2 a 4 alojamientos
2630748,Luxury family friendly 4-bed house w/ huge garden,11767747,Miriam,,Islington,51.54737,-0.10536,Entire home/apt,349,3,45,2019-08-24,0.69,1.0,109,London,404.84,1 alojamiento
2475471,Large 2 bedroom 2 bathroom ,4334139,Dino,,Westminster,51.51035,-0.14678,Entire home/apt,380,5,2,2014-07-29,0.03,3.0,300,London,440.79999999999995,2 a 4 alojamientos
2476415,Mayfair modern 2 bed 2 bath ,4334139,Dino,,Westminster,51.5087,-0.1466,Entire home/apt,350,5,2,2014-06-20,0.03,3.0,314,London,406.0,2 a 4 alojamientos
2647608,Edwardian 3 storey town house,13555508,Colin,,Brent,51.53631,-0.22685,Entire home/apt,250,5,0,,0.662,1.0,365,London,290.0,1 alojamiento
2649920,"Only 2 miles from Buckingham Palace, huge garden",13565321,Jacqueline,,Lambeth,51.47199,-0.1185,Entire home/apt,350,3,40,2019-08-24,0.62,1.0,47,London,406.0,1 alojamiento
2656915,Lovely 2 bed flat in Paddington / Bayswater Zone 1,478692,Temi From Scion Property Management,,Hammersmith and Fulham,51.49835,-0.22648,Entire home/apt,250,3,5,2019-05-31,0.08,16.0,232,London,290.0,11 a 50 alojamientos
2849266,"LUXURY FAMILY PARADISE, Sleeps 8",1799329,Lesley,,Tower Hamlets,51.5303,-0.05681,Entire home/apt,320,2,116,2019-10-20,1.74,1.0,142,London,371.2,1 alojamiento
2851421,Charming Edwardian family home.,11995506,Nicola,,Lambeth,51.46111,-0.09699,Entire home/apt,290,2,4,2016-01-18,0.06,1.0,0,London,336.4,1 alojamiento
2682495,Putney House (15 mins to Wimbledon),13732598,Tom,,Wandsworth,51.46141,-0.2083,Entire home/apt,260,4,3,2015-08-11,0.06,1.0,363,London,301.59999999999997,1 alojamiento
2866677,Perfect Room in Centre London,13539131,Chang,,Islington,51.53259,-0.11852,Private room,300,2,1,2015-01-07,0.02,1.0,0,London,348.0,1 alojamiento
2694320,Beautiful Flat in Belsize Park,11102270,Bruce,,Camden,51.55182,-0.16648,Entire home/apt,388,3,2,2015-11-08,0.04,1.0,169,London,450.08,1 alojamiento
2880469,"❤ Charming 2 Bedroom Luxury Flat, South Kensington",14721333,Q,,Kensington and Chelsea,51.49623,-0.17919,Entire home/apt,295,6,37,2018-09-12,0.57,1.0,34,London,342.2,1 alojamiento
2774186,LUXURY DOUBLE ROOM AVAILABLE NOW!! ,3518344,Valentina,,Tower Hamlets,51.51035,-0.0405,Private room,280,1,0,,0.662,1.0,365,London,324.79999999999995,1 alojamiento
2705932,Victorian House in East London,5774761,Gina,,Waltham Forest,51.55821,0.0128,Entire home/apt,285,1,0,,0.662,1.0,365,London,330.59999999999997,1 alojamiento
2796554,Luxurious 3-BD Town House in East London,5941155,Pietro,,Tower Hamlets,51.52636,-0.06541,Entire home/apt,250,2,6,2019-10-27,2.54,2.0,36,London,290.0,2 a 4 alojamientos
2926013,Four Poster Large Double Room with ensuite,1807787,Inge,,Hammersmith and Fulham,51.49028,-0.24431,Private room,6560,2,163,2019-11-01,2.46,8.0,167,London,7609.599999999999,5 a 10 alojamientos
2802932,Stunning 2BR Hyde Park & Paddington,14027717,Iona,,Westminster,51.51451,-0.17429,Entire home/apt,290,2,76,2019-05-30,1.75,1.0,158,London,336.4,1 alojamiento
2929183,Fabulous Spacious 3-Bed Flat on Notting Hill Gate,3627371,Turid,,Kensington and Chelsea,51.50945,-0.19522,Entire home/apt,250,3,45,2019-07-18,0.68,3.0,0,London,290.0,2 a 4 alojamientos
2814755,HUGE DOUBLE ROOM WITH MEZZANINE,14398877,Alex,,Haringey,51.57679,-0.08584,Entire home/apt,5000,300,0,,0.198,1.0,364,London,5800.0,1 alojamiento
2836632,Fantastic Wimbledon family home ,14510588,Ciaran,,Merton,51.41208,-0.20249,Entire home/apt,275,5,8,2015-08-19,0.12,1.0,358,London,319.0,1 alojamiento
3048281,Stunning large house North London!,15519181,Katie,,Islington,51.57076,-0.1355,Entire home/apt,250,2,3,2015-04-07,0.05,1.0,0,London,290.0,1 alojamiento
3215160,Central London Apartments  2+1,16283888,Ilkin,,Tower Hamlets,51.51581,-0.07433,Entire home/apt,275,1,10,2018-11-04,0.18,5.0,362,London,319.0,5 a 10 alojamientos
3051597,Artistic Flat in the Heart of West London,9897283,Gabriel,,Westminster,51.51239,-0.12467,Entire home/apt,350,4,68,2019-10-09,1.05,1.0,300,London,406.0,1 alojamiento
3064685,Lovely 4 bed house in Camden Town,15598346,Emma,,Camden,51.54467,-0.13205,Entire home/apt,250,2,21,2019-08-27,0.32,1.0,270,London,290.0,1 alojamiento
3158800,Marylebone 2 bedroom stunning apart,1464293,Evija,,Westminster,51.52373,-0.16145,Entire home/apt,299,3,6,2019-08-19,0.11,1.0,87,London,346.84,1 alojamiento
3161777,Gorgeous Kensington home & garden,16040665,Martin & Dallas,,Kensington and Chelsea,51.49206,-0.1982,Entire home/apt,279,4,14,2018-08-20,0.22,3.0,0,London,323.64,2 a 4 alojamientos
3233835,Family home in Battersea / Clapham,16363081,Candice,,Wandsworth,51.46253,-0.1524,Entire home/apt,280,3,30,2019-10-21,0.58,1.0,177,London,324.79999999999995,1 alojamiento
3164549,Luxury 3000 sq ft Four Storey House  -South Bank!,3467798,Laila,,Southwark,51.49556,-0.10482,Entire home/apt,425,4,57,2019-09-17,1.05,1.0,344,London,492.99999999999994,1 alojamiento
3087374,Luxurious Boutique Flat on Marylebone High Street,1616720,Anna,,Westminster,51.51859,-0.15133,Entire home/apt,392,3,64,2019-09-23,1.21,19.0,298,London,454.71999999999997,11 a 50 alojamientos
3247255,Amazing 1-bed flat in Little Venice,16425632,Daria,,Westminster,51.5236,-0.18609,Private room,250,7,5,2016-07-07,0.08,1.0,362,London,290.0,1 alojamiento
3181830,Luxury Georgian house Knightsbridge,11654201,William,,Westminster,51.49982,-0.16651,Entire home/apt,490,6,20,2019-10-13,0.32,2.0,313,London,568.4,2 a 4 alojamientos
3247543,"Beautiful 3 bed family home, Highbury & Islington",3911722,Andy,,Islington,51.55139,-0.10553,Entire home/apt,290,6,13,2018-07-25,0.2,2.0,0,London,336.4,2 a 4 alojamientos
3257661,"Luxury 5 bd family house, E London",7539544,Jo,,Tower Hamlets,51.53595,-0.05233,Entire home/apt,320,2,95,2019-09-29,1.48,1.0,103,London,371.2,1 alojamiento
3205331,Charming family house in W12,6702657,Christine,,Hammersmith and Fulham,51.50796,-0.23233,Entire home/apt,250,2,2,2015-08-24,0.03,1.0,0,London,290.0,1 alojamiento
3270765,Visit Borough Market from Centrally Located Flat,2747945,Mark,,Southwark,51.50374,-0.09622,Entire home/apt,355,3,84,2019-08-17,1.29,1.0,345,London,411.79999999999995,1 alojamiento
3120131,Charming flat by Hyde Park,15851186,Richard,,Westminster,51.51467,-0.16914,Entire home/apt,255,1,2,2016-05-22,0.03,1.0,365,London,295.79999999999995,1 alojamiento
3210331,Beautiful Decorated 3 Bedroom House,11639432,Amelia,,Hammersmith and Fulham,51.47877,-0.20991,Entire home/apt,250,2,149,2019-07-28,2.32,1.0,343,London,290.0,1 alojamiento
3302606,Chelsea Bridge Riverside Cosy Room,10774186,Ed,,Wandsworth,51.48254,-0.14935,Private room,1000,2,189,2019-10-06,3.68,1.0,7,London,1160.0,1 alojamiento
3291826,Large Duplex Garden Apartment Central London WC1,16630738,Valerie,,Camden,51.52245,-0.11424,Entire home/apt,325,2,29,2019-01-04,0.45,1.0,0,London,377.0,1 alojamiento
3396807,Beautiful Queens Park 5 Bed House,17137347,Adam,,Brent,51.53725,-0.21998,Entire home/apt,450,7,3,2019-07-03,0.2,1.0,365,London,522.0,1 alojamiento
3457108,Creative Unique Eco paradise ,4882466,Pandora,,Wandsworth,51.46168,-0.16812,Entire home/apt,300,1,1,2016-04-16,0.02,2.0,365,London,348.0,2 a 4 alojamientos
3407664,"Spacious, lovely flat @Hyde Park, Bayswater",15953690,Cindy,,Westminster,51.51426,-0.17756,Entire home/apt,250,3,77,2019-09-03,1.18,2.0,7,London,290.0,2 a 4 alojamientos
3469288,Lovely 5  bed Clapham Common house with garden,17480565,Helen,,Wandsworth,51.46254,-0.1571,Entire home/apt,300,5,6,2015-09-01,0.09,2.0,153,London,348.0,2 a 4 alojamientos
3348403,Hidden Gem in the Heart of Chelsea,9617265,Flo,,Kensington and Chelsea,51.48512,-0.16025,Entire home/apt,600,3,43,2019-07-15,0.7,1.0,0,London,696.0,1 alojamiento
3428491,Beautiful Victorian Town House,17280942,Polly,,Lewisham,51.46211,0.00559,Entire home/apt,250,6,0,,0.06999999999999999,1.0,0,London,290.0,1 alojamiento
3430417,Primrose Hill: Stunning Mews House,17288737,Kas,,Camden,51.54154,-0.15138,Entire home/apt,419,3,15,2019-07-26,0.25,1.0,364,London,486.03999999999996,1 alojamiento
3358063,Five Star Charming London Family Home,940526,Orla,,Haringey,51.5953,-0.09647,Entire home/apt,375,1,115,2019-11-03,1.94,4.0,333,London,434.99999999999994,2 a 4 alojamientos
3486990,Bloomsbury Mews House with roof terrace,14010331,Cany,,Camden,51.52462,-0.11673,Entire home/apt,300,7,0,,1.4300000000000002,1.0,358,London,348.0,1 alojamiento
3441253,3BR Finchley Rd Apartment WIFI,1797656,Ateeq,,Camden,51.5522,-0.1794,Entire home/apt,350,2,11,2018-06-11,0.19,25.0,365,London,406.0,11 a 50 alojamientos
3444369,London Eye 3 Bedroom Penthouse,17228136,Emma,,Southwark,51.49961,-0.10797,Entire home/apt,375,7,5,2016-04-06,0.08,1.0,295,London,434.99999999999994,1 alojamiento
3590702,Majestic Family Home,18088586,Jonathan,,Islington,51.54561,-0.09477,Entire home/apt,500,5,27,2019-10-20,0.43,1.0,44,London,580.0,1 alojamiento
3546437,View Landmarks from This Luxury Penthouse Apartment,235708,Harry,,Lambeth,51.484,-0.11023,Entire home/apt,250,6,25,2019-08-23,0.39,1.0,0,London,290.0,1 alojamiento
3528858,Georgian House in Little Venice ,2336745,Anna,,Westminster,51.52284,-0.17654,Entire home/apt,250,5,19,2018-06-16,0.3,1.0,15,London,290.0,1 alojamiento
3558758,"BEST location, Stunning Spacious Family house",15705858,Sarah,,Hounslow,51.49417,-0.24728,Entire home/apt,500,4,7,2019-08-09,0.18,1.0,269,London,580.0,1 alojamiento
3613037,Murder Mile Studios,15813157,Amber,,Hackney,51.56609,-0.05094,Entire home/apt,300,1,3,2018-06-19,0.07,1.0,355,London,348.0,1 alojamiento
3671306,HMews,17279844,Tijana,,Westminster,51.52365,-0.16096,Entire home/apt,260,7,13,2018-11-05,0.22,8.0,52,London,301.59999999999997,5 a 10 alojamientos
3565246,Architect Designed Mid Century Townhouse with Front Garden,17951749,Martina,,Camden,51.54406,-0.13305,Entire home/apt,395,3,14,2019-08-10,0.24,1.0,0,London,458.2,1 alojamiento
3565545,3BD architect designed by shops & Highgate woods,294046,Jess & Tim,,Haringey,51.58824,-0.14561,Entire home/apt,290,5,4,2019-10-25,1.52,1.0,80,London,336.4,1 alojamiento
3682210,Stunning 2 Bedroom Apartment,18719432,Hanna,,Kensington and Chelsea,51.50528,-0.19491,Entire home/apt,320,3,38,2019-08-09,0.6,1.0,365,London,371.2,1 alojamiento
3566154,Three Bedroom Apartment,17917744,Mark,,Hammersmith and Fulham,51.48873,-0.20791,Hotel room,295,4,6,2019-09-27,0.39,13.0,315,London,342.2,11 a 50 alojamientos
3634802,"Authentic 3 Bed Historic house Soho, London",17279844,Tijana,,Westminster,51.51533,-0.13355,Entire home/apt,250,4,60,2019-10-20,1.01,8.0,242,London,290.0,5 a 10 alojamientos
3576051,Family home - contemporary living,14755115,Gavin,,Barnet,51.59541,-0.16532,Entire home/apt,300,4,29,2019-10-11,0.48,1.0,84,London,348.0,1 alojamiento
3578893,Cool London house Islington,18026816,Daniel,,Islington,51.53992,-0.10345,Entire home/apt,350,10,6,2015-10-12,0.09,1.0,0,London,406.0,1 alojamiento
3580685,Luxury flat in Camden/Primrose Hill,15574347,Jonathan,,Camden,51.54254,-0.15417,Entire home/apt,7000,1,1,2015-10-04,0.02,2.0,0,London,8119.999999999999,2 a 4 alojamientos
3587847,Stylish two bedroom Victorian apartment,18076473,Margaret,,Camden,51.55274,-0.13525,Entire home/apt,250,3,19,2019-08-08,0.3,1.0,71,London,290.0,1 alojamiento
3724215,Wander in Kensington Gardens from a Period Home,502537,Marie,,Westminster,51.51701,-0.18062,Entire home/apt,400,7,24,2017-04-30,0.38,2.0,354,London,463.99999999999994,2 a 4 alojamientos
3727872,Luxury House in Clapham,19045002,Saimo,,Lambeth,51.46002,-0.13919,Entire home/apt,300,5,3,2017-04-22,0.05,1.0,0,London,348.0,1 alojamiento
3849173,Notting Hill Victorian Conversion !,19844167,Devika,,Kensington and Chelsea,51.52384,-0.22116,Entire home/apt,250,3,0,,0.662,1.0,365,London,290.0,1 alojamiento
3736423,3 bedroom story apartment near Regent's Park,1425784,Cecile,,Camden,51.5364,-0.14368,Entire home/apt,259,2,45,2019-10-14,1.0,64.0,267,London,300.44,51 a 100 alojamientos
3780757,Be Neighbors with Hugh Grant!,791011,D & J,,Kensington and Chelsea,51.48694,-0.18755,Entire home/apt,356,2,3,2014-10-15,0.05,1.0,365,London,412.96,1 alojamiento
3748021,Modern 3bd hse nr Notting Hill,1116106,Caroline,,Brent,51.5286,-0.21722,Entire home/apt,340,3,9,2016-07-09,0.15,1.0,0,London,394.4,1 alojamiento
3786283,Stunning Little Venice 2 Bed/2Bath! 5m NottingHill,7072861,Ana,,Westminster,51.5264,-0.19092,Entire home/apt,250,2,88,2019-10-21,1.42,1.0,265,London,290.0,1 alojamiento
3754768,Modern 2 bed 2 bath Mayfair Apt,19214346,Dinesh,,Westminster,51.50945,-0.14815,Entire home/apt,299,5,18,2019-08-12,0.3,15.0,297,London,346.84,11 a 50 alojamientos
3762620,Central London 2 bed 2 bath Flat ,19214346,Dinesh,,Westminster,51.51971,-0.17991,Entire home/apt,250,5,6,2019-06-16,0.1,15.0,317,London,290.0,11 a 50 alojamientos
3945508,Stunning Central Large House & Gdn!,20445674,Atma,,Lambeth,51.49195,-0.11263,Entire home/apt,299,3,138,2019-10-31,2.19,1.0,0,London,346.84,1 alojamiento
3892183,One Bedroom & Sofa Bed  - Stunning Bond Street,1429305,Hossam,,Westminster,51.51357,-0.14745,Entire home/apt,300,1,57,2019-11-03,0.92,8.0,309,London,348.0,5 a 10 alojamientos
3904568,LUXURY LONDON PENTHOUSE APARTMENT,20220783,Robin,,Lambeth,51.43769,-0.12598,Entire home/apt,250,2,5,2018-12-30,0.08,1.0,364,London,290.0,1 alojamiento
3838369,Stunning Penthouse Apartment near Shoreditch,5495560,Giovanni,,Islington,51.52298,-0.08797,Entire home/apt,285,4,70,2019-09-30,1.1,1.0,183,London,330.59999999999997,1 alojamiento
3838954,Luxury Riverside Living in Chelsea,10572403,Christian,,Hammersmith and Fulham,51.47361,-0.18339,Entire home/apt,295,2,7,2017-11-29,0.22,2.0,45,London,342.2,2 a 4 alojamientos
3981799,Victorian Flat with Secluded Garden Patio,13592482,Silvia,,Hammersmith and Fulham,51.4803,-0.20184,Entire home/apt,260,2,27,2019-09-24,0.47,1.0,285,London,301.59999999999997,1 alojamiento
3841945,3 Bedroom Apartment in Westminster,5143145,Erik,,Westminster,51.49154,-0.14143,Entire home/apt,325,1,178,2019-09-27,2.81,2.0,244,London,377.0,2 a 4 alojamientos
3918450,Luxurious home in Chelsea,20282932,Beatriz,,Kensington and Chelsea,51.48592,-0.16802,Entire home/apt,250,4,0,,0.06999999999999999,1.0,0,London,290.0,1 alojamiento
3920559,Absolute Pleasure Super Yacht London,20309389,Michael,,Tower Hamlets,51.50661,-0.02115,Entire home/apt,1995,1,3,2019-07-14,0.3,1.0,344,London,2314.2,1 alojamiento
3921256,Family Parkside Townhouse,20231638,Rob,,Hammersmith and Fulham,51.49512,-0.24087,Entire home/apt,250,7,1,2018-08-28,0.07,1.0,0,London,290.0,1 alojamiento
3922662,Relaxing flat with Thames view,7085087,Michel,,Tower Hamlets,51.5112,-0.03868,Shared room,300,2,3,2015-07-28,0.05,1.0,363,London,348.0,1 alojamiento
3990249,Georgian Town House in zone 1,9224702,Stephen,,Southwark,51.49471,-0.09189,Entire home/apt,350,1,93,2019-10-24,1.51,3.0,334,London,406.0,2 a 4 alojamientos
3934121,Stunning West London 3bed House,20384265,Benjamin,,Brent,51.53373,-0.22138,Entire home/apt,295,5,0,,0.06999999999999999,1.0,0,London,342.2,1 alojamiento
3934548,Very Large and Stunning Three Bedroom Family Flat,7016159,Igor,,Westminster,51.51819,-0.13944,Entire home/apt,350,2,57,2019-11-03,0.92,2.0,30,London,406.0,2 a 4 alojamientos
